event,datetime,lon,lat,depth,intensity,station_id,station_name,station_lon,station_lat,distance,az,pga_v,pga_ns,pga_ew,d,pga_max,pga
28,2019-04-06 05:24:55,217155.01309013402,2525494.3150912323,15.5,4.4,SMG,Majia,213017.04024361775,2512216.015194615,14.73,15.59,11.75,13.73,13.73,13908.12954437138,13.73,22.695556833882705
28,2019-04-06 05:24:55,217155.01309013402,2525494.3150912323,15.5,4.4,SCS,Qishan,197675.98245098258,2532193.166970019,20.29,106.52,19.61,24.86,24.86,20598.719647952086,24.86,40.25656840814925
28,2019-04-06 05:24:55,217155.01309013402,2525494.3150912323,15.5,4.4,SGL,Jiuru,198638.28771143605,2513365.0073509086,22.54,57.35,6.4,6.64,6.64,22135.700237616027,6.64,11.363942977681646
28,2019-04-06 05:24:55,217155.01309013402,2525494.3150912323,15.5,4.4,SPT,PingtungCity,197595.8194363285,2508939.229787553,26.44,49.42,5.38,5.16,5.38,25624.84938100434,5.38,9.19317137880068
28,2019-04-06 05:24:55,217155.01309013402,2525494.3150912323,15.5,4.4,SGS,Jiaxian,207994.52340911428,2553200.7220550976,28.94,160.86,0.6,2.05,2.05,29181.4934169482,2.05,2.9605742686174925
28,2019-04-06 05:24:55,217155.01309013402,2525494.3150912323,15.5,4.4,ECL,Taimali,245887.5258055959,2499991.61547929,38.87,312.58,1.61,0.83,1.61,38418.029288878686,1.61,2.4234479569406893
28,2019-04-06 05:24:55,217155.01309013402,2525494.3150912323,15.5,4.4,STYH,Taoyuan,227477.2739736303,2564232.3003167687,39.59,194.66,1.19,1.53,1.53,40089.6566346088,1.53,2.4693926378767714
28,2019-04-06 05:24:55,217155.01309013402,2525494.3150912323,15.5,4.4,TWG,Beinan,258211.81831823903,2524353.6459268862,40.74,272.46,1.61,0.85,1.61,41072.64760982717,1.61,2.4303703421495255
28,2019-04-06 05:24:55,217155.01309013402,2525494.3150912323,15.5,4.4,CHN1,Nanxi,201886.55070537922,2565400.3445737497,42.04,157.82,0.98,3.99,3.99,42727.24110745063,3.99,5.727180807343173
28,2019-04-06 05:24:55,217155.01309013402,2525494.3150912323,15.5,4.4,WTP,Dapu,211114.3447380909,2570910.314600713,45.87,172.16,0.76,1.84,1.84,45815.96540055152,1.84,2.7108670199771883
28,2019-04-06 05:24:55,217155.01309013402,2525494.3150912323,15.5,4.4,KAU,KaohsiungCity,180071.63575030406,2496828.5214780415,47.97,51.91,2.0,1.68,2.0,46871.1488914264,2.0,3.289741631192334
28,2019-04-06 05:24:55,217155.01309013402,2525494.3150912323,15.5,4.4,WSS,Shoushan,173939.73514322835,2504609.250436044,48.22,63.88,0.64,0.9,0.9,47997.35590300485,0.9,1.4246403054806502
28,2019-04-06 05:24:55,217155.01309013402,2525494.3150912323,15.5,4.4,TAI1,Yongkang,172112.04456256446,2548914.634317444,51.12,116.28,0.82,1.59,1.59,50767.90685495405,1.59,2.393449393657614
28,2019-04-06 05:24:55,217155.01309013402,2525494.3150912323,15.5,4.4,TWL,Dongshan,198842.10359109606,2573162.312945934,51.33,158.52,0.58,0.96,0.96,51064.67148426396,0.96,1.476346842716846
28,2019-04-06 05:24:55,217155.01309013402,2525494.3150912323,15.5,4.4,SSH,Shanhua,177290.26195851923,2559962.9175333153,52.58,129.58,1.65,3.03,3.03,52699.93298948253,3.03,4.591764366776675
28,2019-04-06 05:24:55,217155.01309013402,2525494.3150912323,15.5,4.4,TAI,TainanCity,167988.30914542265,2544506.847668139,53.0,109.75,2.82,3.83,3.83,52714.71494540046,3.83,6.10657023213522
28,2019-04-06 05:24:55,217155.01309013402,2525494.3150912323,15.5,4.4,EAS,Daren,235583.5624377809,2475638.078382048,53.07,340.41,0.9,0.61,0.9,53153.13508967171,0.9,1.4114177269681716
28,2019-04-06 05:24:55,217155.01309013402,2525494.3150912323,15.5,4.4,TAWH,Dawu,238669.56738165798,2471206.542868231,58.58,338.97,2.04,1.15,2.04,58395.53287109733,2.04,3.1057527267958727
28,2019-04-06 05:24:55,217155.01309013402,2525494.3150912323,15.5,4.4,SCL,Jiali,168091.3829941725,2563332.9285429497,62.09,127.33,1.39,4.29,4.29,61959.66806029411,4.29,6.2241706274812225
28,2019-04-06 05:24:55,217155.01309013402,2525494.3150912323,15.5,4.4,WCKO,Fanlu,209128.9688178029,2593063.727313368,67.48,173.15,1.22,3.45,3.45,68044.41824798222,3.45,5.0292544179033145
28,2019-04-06 05:24:55,217155.01309013402,2525494.3150912323,15.5,4.4,SLIU,Shizi,229381.60835979972,2457929.257641614,69.38,350.13,1.21,1.24,1.24,68662.41053195293,1.24,2.130563305794972
28,2019-04-06 05:24:55,217155.01309013402,2525494.3150912323,15.5,4.4,SCK,Qigu,156814.49285631638,2561184.1661146604,70.33,119.55,2.82,5.48,5.48,70105.23409961806,5.48,8.247011579960343
28,2019-04-06 05:24:55,217155.01309013402,2525494.3150912323,15.5,4.4,ICHU,Yizhu,176387.0046118703,2584331.2911252514,71.56,144.66,1.0,3.48,3.48,71580.86520929686,3.48,5.022031461470547
28,2019-04-06 05:24:55,217155.01309013402,2525494.3150912323,15.5,4.4,ALS,Alishan,230596.58421863438,2600771.58304144,75.91,190.1,0.38,1.64,1.64,76467.9207540648,1.64,2.3502340308999017
28,2019-04-06 05:24:55,217155.01309013402,2525494.3150912323,15.5,4.4,YUS,Yushan,245914.45871904131,2598544.5180942486,77.71,201.3,0.31,0.69,0.69,78507.56569696941,0.69,1.023865225505779
28,2019-04-06 05:24:55,217155.01309013402,2525494.3150912323,15.5,4.4,CHY,ChiayiCity,191784.77258924805,2599766.8185069016,77.76,160.72,1.0,3.68,3.68,78486.01064332042,3.68,5.2995094112568575
28,2019-04-06 05:24:55,217155.01309013402,2525494.3150912323,15.5,4.4,CHN2,Minxiong,195882.3968858773,2603073.4837907995,80.25,164.54,1.64,3.52,3.52,80442.84689324161,3.52,5.241221231735977
28,2019-04-06 05:24:55,217155.01309013402,2525494.3150912323,15.5,4.4,CHN5,Caoling,217342.73296000058,2610761.928560473,84.59,179.6,0.66,1.77,1.77,85267.82010518028,1.77,2.588706240576555
28,2019-04-06 05:24:55,217155.01309013402,2525494.3150912323,15.5,4.4,WGK,Gukeng,206143.33390545996,2619650.8728341633,94.94,173.0,0.69,1.17,1.17,94798.28291938665,1.17,1.7927353401994395
28,2019-04-06 05:24:55,217155.01309013402,2525494.3150912323,15.5,4.4,WTK,Tuku,187789.0627401733,2620825.2634779047,99.29,162.32,0.76,2.43,2.43,99751.43487819491,2.43,3.519573837838894
28,2019-04-06 05:24:55,217155.01309013402,2525494.3150912323,15.5,4.4,WSF,Sihu,171440.96721588855,2615366.7675887183,100.3,152.44,1.35,4.18,4.18,100830.70816028965,4.18,6.063604538556254
29,2019-04-08 14:58:10,300576.0845099807,2439174.2656009323,15.0,4.6,LAY,Lanyu,307805.4573924474,2438091.884514692,7.1,284.48,63.63,85.02,85.02,7309.950826756372,85.02,136.03520757509798
29,2019-04-08 14:58:10,300576.0845099807,2439174.2656009323,15.0,4.6,SEB,Eluanbi,235534.62171896923,2422491.8367884387,67.83,75.59,0.61,0.72,0.72,67146.81908384376,0.72,1.1869709347747315
29,2019-04-08 14:58:10,300576.0845099807,2439174.2656009323,15.0,4.6,LDU,Ludao,298297.4824824683,2507818.365284252,68.69,178.09,0.61,0.88,0.88,68681.90772345591,0.88,1.3859653675326813
29,2019-04-08 14:58:10,300576.0845099807,2439174.2656009323,15.0,4.6,SLIU,Shizi,229381.60835979972,2457929.257641614,73.67,104.17,0.76,1.0,1.0,73623.3873218607,1.0,1.6054905792311582
29,2019-04-08 14:58:10,300576.0845099807,2439174.2656009323,15.0,4.6,EDH,Donghe,280760.57562667166,2540992.5703867623,103.6,169.26,0.5,0.86,0.86,103728.59577650063,0.86,1.3149904942622208
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,HWA,HualienCity,312072.7542644263,2652942.4806326255,2.94,276.64,33.48,106.21,106.21,3052.8577347234545,106.21,153.88969621127984
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,EYL,Yanliao,311092.7932948438,2644078.08310115,8.43,348.04,50.05,89.81,89.81,9090.98794317936,89.81,136.5162067301901
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,ETM,Tongmen,299865.3439983832,2651787.3438262157,9.47,81.48,56.9,183.9,183.9,9225.566054154027,183.9,266.2255246966376
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,TWD,Xiulin,311007.9127645317,2664013.279816505,11.6,190.08,20.43,27.35,27.35,11260.557546152902,27.35,43.7427696882582
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,ETL,Taroko,313002.3806301754,2672882.3723930633,20.31,191.02,12.44,38.9,38.9,20346.332956829938,38.9,56.40189358523346
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,SHUL,Shuilian,307067.98607105465,2631879.043906284,21.24,6.09,15.16,30.69,30.69,21140.855876575766,30.69,45.97366420027884
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,ESL,Xilin,294832.08213291,2634050.9237001794,23.48,38.43,14.23,35.26,35.26,23615.653741438335,35.26,51.855839594012934
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,ETLH,Xibao,298756.7747790603,2678364.0973408236,27.4,157.53,11.26,12.97,12.97,27427.105297946335,12.97,21.52276469229732
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,EGC,Jiqi,306083.1471411823,2623015.300232222,30.18,7.24,9.81,21.87,21.87,30058.105795667838,21.87,32.447340414893795
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,WHF,Hehuanshan,277440.5005203154,2670554.3087334028,36.67,119.94,9.07,12.59,12.59,36164.76852896817,12.59,19.982019417466294
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,EHP,Heping,326123.7461568663,2689560.5508979065,40.11,204.58,3.9,4.4,4.4,40427.31289552024,4.4,7.343704787094863
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,OWD,Aowanda,268320.57698391436,2649497.46793791,41.7,86.4,8.28,13.16,13.16,40843.80399946213,13.16,20.369820814135796
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,EAH,Aohua,325096.94196660386,2691770.2759987144,41.94,201.98,2.51,2.72,2.72,42036.51947418461,2.72,4.5931361834807385
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,FUSS,Lishan,274370.6287985171,2682731.3270915076,45.74,130.72,2.18,10.32,10.32,45702.48175487367,10.32,14.756598524050181
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,ENA,Nan-ao,326051.95325948566,2702851.609190231,52.36,198.57,1.56,4.33,4.33,52747.48781794901,4.33,6.3191296869110065
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,TWT,Deji,266247.06825259404,2682719.680460123,52.44,124.96,1.73,3.79,3.79,52124.52705721678,3.79,5.632148790648202
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,NNS,Nanshan,288529.4091359714,2703806.1356598055,54.9,157.89,1.11,4.5,4.5,54847.821437580475,4.5,6.4600386995744845
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,EWT,Wuta,329081.6756176162,2705083.6161126345,55.31,200.81,1.92,2.72,2.72,55879.47516569494,2.72,4.29920922961421
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,EHY,Hongye,283703.29888258694,2599690.051044772,58.61,26.32,1.31,3.54,3.54,58952.35871160019,3.54,5.174871979092816
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,WPL,Puli,244913.31274556805,2656131.5002121767,64.79,93.51,0.94,2.34,2.34,64186.52322687399,2.34,3.4401744141830943
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,WCS,Guoxing,240847.50388376444,2661670.910205161,69.03,97.23,0.46,1.25,1.25,68730.55657819836,1.25,1.8266362527881679
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,SML,SunMoonLake,240834.78274558816,2641736.4856542195,69.7,81.15,1.26,4.12,4.12,69097.75076040579,4.12,5.961241481436564
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,WHP,Wushikeng,244923.98669740726,2686033.803515175,72.93,117.06,1.58,2.58,2.58,72139.98700225788,2.58,3.97607847005061
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,ENT,Niudou,307702.9339792635,2726023.941715974,73.07,179.11,0.59,2.13,2.13,73106.2096960672,2.13,3.069511361764279
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,NDS,Dongshan,322894.18918419373,2724987.594328987,73.86,190.45,1.02,1.32,1.32,73381.54006956307,1.32,2.1272517481483004
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,ECB,Changbin,296021.39634556696,2579789.9260896416,74.56,10.53,1.44,2.14,2.14,74285.75213324722,2.14,3.351536960858406
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,EYUL,Yuli,282718.8616803043,2583076.725025431,74.95,21.2,0.74,1.44,1.44,74640.26655884749,1.44,2.166748716395143
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,NSK,Sanguang,287447.1044713931,2729277.4426079798,80.14,163.94,0.37,0.88,0.88,79337.13048233668,0.88,1.298345100502944
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,WHY,XinyiTownship,234703.57880082546,2621807.677913678,80.81,67.26,0.43,0.9,0.9,80569.80130805475,0.9,1.3434656675925887
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,YUS,Yushan,245914.45871904131,2598544.5180942486,83.81,49.56,0.73,1.88,1.88,83306.88067893637,1.88,2.757118060584276
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,ILA,YilanCity,326864.21646723663,2739408.6720154667,88.74,191.3,0.38,0.89,0.89,88300.90283399032,0.89,1.3147623359375642
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,WJS,Zhushan,222491.62584118723,2635115.0493025016,88.95,78.78,0.47,0.76,0.76,88343.10609112775,0.76,1.1730728877610292
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,WWF,Wufeng,219486.8678782688,2659485.564806816,90.47,94.53,0.55,0.61,0.61,89772.7621322485,0.61,1.023083574298796
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,FULB,Fuli,279684.6711030999,2566459.5864335443,91.3,18.98,0.61,1.22,1.22,91310.56637322997,1.22,1.83
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,TCU,TaichungCity,217480.4228425377,2671672.512960686,93.46,101.45,0.37,0.45,0.45,93438.62783853279,0.45,0.7361385739111896
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,ALS,Alishan,230596.58421863438,2600771.58304144,94.3,56.51,0.49,1.39,1.39,94184.27922328579,1.39,2.025907204192729
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,EHD,Haiduan,271503.752324934,2560908.715241512,99.66,22.83,0.64,0.95,0.95,99374.57188925255,0.95,1.4881532179181014
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,CHK,Chenggong,287901.73044002795,2555404.50262577,99.87,12.51,0.61,1.87,1.87,99785.3789243278,1.87,2.7140191598439394
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,ELD,Lidao,253071.04740275693,2565322.951757025,104.6,33.11,0.39,0.73,0.73,103948.0678354453,0.73,1.103585066952249
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,ECS,Chishang,272536.09347227943,2555373.46320089,104.66,20.9,0.68,1.43,1.43,104155.02310637548,1.43,2.1335885264033454
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,NJN,Zhunan,236844.01094207805,2730340.7766305334,106.6,137.14,0.34,0.6,0.6,105838.80826093665,0.6,0.9141115905621151
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,WGK,Gukeng,206143.33390545996,2619650.8728341633,108.35,72.53,1.04,1.72,1.72,108125.2335076033,1.72,2.645448922205832
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,EDH,Donghe,280760.57562667166,2540992.5703867623,115.01,14.45,0.63,1.87,1.87,115449.0726177294,1.87,2.718584190346144
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,WCKO,Fanlu,209128.9688178029,2593063.727313368,116.45,59.12,0.86,1.85,1.85,116456.53720271648,1.85,2.754015250502437
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,NCU,Zhongli,269183.27609747567,2762468.1432678844,116.49,160.14,0.3,0.9,0.9,116557.50477398101,0.9,1.307669683062202
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,NWF,Wufenshan,328690.098950786,2773757.8945905687,122.73,189.35,0.63,2.16,2.16,122418.92676602825,2.16,3.1189902212094225
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,WTK,Tuku,187789.0627401733,2620825.2634779047,126.03,75.21,0.5,1.7,1.7,125409.76754323037,1.7,2.455605831561735
30,2019-04-09 23:13:21,309019.9237214071,2652929.595599845,11.5,5.0,NHW,Xinwu,255046.5916075105,2766886.1134289685,126.27,154.45,0.33,0.84,0.84,126092.06372812012,0.84,1.2329233552820709
